title,tag,image_url,sale,gift,best,new,product_url,price,price_sale
크라이오 러버 위드 브라이트닝 비타민 씨,#톤업고무마스크,https://image.drjart.com/img/001/1589722576231.png,,,,,https://www.drjart.com/ko/prd/view/1097?activeTopGnb=all,"12,000",0
바이옴 에센스 트윈 세트,#너하나 나하나 함께 쓰는,https://image.drjart.com/img/001/1593148482493.png,SALE,GIFT,,,https://www.drjart.com/ko/prd/view/21131?activeTopGnb=all,"98,000"," 83,300"
알엑스 크림 투 랩 마스크 ,#DIY컬러마스크 #나만의마스크,https://image.drjart.com/img/001/1582886056513.png,,,,,https://www.drjart.com/ko/prd/view/1030?activeTopGnb=all,"34,000",0
바이옴 에센스&옐로 샷,#233억에센스+탄력샷,https://image.drjart.com/img/001/1594820244382.png,SALE,,,,https://www.drjart.com/ko/prd/view/21302?activeTopGnb=all,"42,000"," 35,700"
바이옴 베스트 트래블 키트,#간편 여행용 키트,https://image.drjart.com/img/001/1569198139407.png,SALE,GIFT,,,https://www.drjart.com/ko/prd/view/1093?activeTopGnb=all,"48,000"," 40,800"
바이옴 나이트 테라피 트윈 세트,#너하나 나하나 함께 쓰는,https://image.drjart.com/img/001/1593148533573.png,SALE,GIFT,,,https://www.drjart.com/ko/prd/view/21140?activeTopGnb=all,"60,000"," 51,000"
바이옴 에센스 45mL,#233억에센스 ,https://image.drjart.com/img/001/1592905001328.png,,,,,https://www.drjart.com/ko/prd/view/21281?activeTopGnb=all,"26,000",0
유수분 밸런스 바이옴 세트,#각질+ 수분충전케어,https://image.drjart.com/img/001/1593148695305.png,SALE,,,,https://www.drjart.com/ko/prd/view/1032?activeTopGnb=all,"57,000"," 48,450"
스페셜 데이를 위한 관리 SET,#특별한날 러버 테라피,https://image.drjart.com/img/001/1581914347415.png,SALE,,,,https://www.drjart.com/ko/prd/view/21208?activeTopGnb=all,"24,000"," 20,400"
바이옴™ 나이트 테라피 마스크 110ml,#딥슬립크림팩,https://image.drjart.com/img/001/1594629173565.png,,,,,https://www.drjart.com/ko/prd/view/21325?activeTopGnb=all,"34,000",0
